63 87 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
12 138 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
49 101 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
91 59 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
137 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
18 132 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
45 105 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
84 66 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
84 66 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
46 104 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
116 34 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
101 49 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
85 65 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
118 32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
97 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
82 68 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
107 43 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
79 71 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
83 67 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
101 49 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
89 61 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
104 46 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
98 52 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
106 44 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70 80 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
69 81 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
81 69 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
87 63 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
88 62 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
131 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
79 71 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
87 63 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
91 59 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
95 55 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
89 61 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
64 86 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
66 84 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
77 73 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
29 121 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28 122 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
47 103 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
46 104 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
40 110 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
114 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
123 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
96 54 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
83 67 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
33 117 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
75 75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
18 133 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
55 95 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
111 39 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
93 57 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
91 59 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
93 57 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
104 46 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
111 39 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
41 109 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
46 104 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
129 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
72 78 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
77 73 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
47 103 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
29 121 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
105 45 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
144 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
128 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
119 31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
77 73 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
67 83 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
89 61 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
67 83 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
45 105 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70 80 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
90 60 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
95 55 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
40 110 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
129 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
134 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
32 118 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
23 127 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
99 51 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
35 115 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 143 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
50 100 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
63 87 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
63 87 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
29 121 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
73 77 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
53 97 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
42 108 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
32 118 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
41 109 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
97 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
121 29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
84 66 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
105 45 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
93 57 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
3 147 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
63 87 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
50 100 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
47 103 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
52 98 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
51 99 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
47 103 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
65 85 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
75 75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
74 77 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
67 83 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
57 93 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
50 100 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
44 106 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
39 111 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
35 115 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
36 114 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
27 123 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
20 130 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
55 95 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
56 94 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
52 98 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
66 84 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70 80 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
70 80 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
95 55 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
74 76 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
65 85 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
90 60 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
73 77 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
114 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
76 74 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
63 87 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
128 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
109 41 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
92 58 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
32 118 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
41 109 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
30 120 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
96 54 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
124 26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
81 69 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
112 38 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
86 64 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
63 87 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
117 33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
142 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
113 37 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
72 78 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
102 48 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
118 32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
134 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
121 29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
127 23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
101 49 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
94 56 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
85 65 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
93 57 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
113 37 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
56 94 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
65 85 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
78 72 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
65 85 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
54 96 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
58 92 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
82 68 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
92 58 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
122 28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
135 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
132 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
128 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
134 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
137 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
135 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
129 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
41 109 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
41 109 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
33 117 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
16 134 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
35 115 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
109 41 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
110 40 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
105 45 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
93 57 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
44 106 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
58 92 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
93 57 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
107 43 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
129 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
118 32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
103 47 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
120 30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
141 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
144 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
145 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
146 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
147 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
148 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
148 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
148 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
148 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
148 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
146 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
104 46 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
102 48 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
121 29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
112 38 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
122 28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
125 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
129 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
128 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
132 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
145 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
142 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
62 88 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
22 128 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
62 88 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
80 70 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
92 58 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
69 81 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
75 75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
72 79 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
119 31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
81 69 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
75 75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
104 47 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
107 43 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
134 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
133 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
120 30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
102 48 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
82 68 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
37 113 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
36 114 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
126 24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
128 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
129 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
123 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
111 39 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
31 119 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
12 138 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48 102 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
69 81 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
66 84 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
67 83 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
67 83 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
75 75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
95 56 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
81 69 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
108 42 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
97 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
98 52 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
111 39 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
106 44 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
138 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
7 6 137 0 0 0 0 0 0 0 0 0 0 0 0 0 0
6 7 137 0 0 0 0 0 0 0 0 0 0 0 0 0 0
5 5 140 0 0 0 0 0 0 0 0 0 0 0 0 0 0
13 9 128 0 0 0 0 0 0 0 0 0 0 0 0 0 0
75 17 59 0 0 0 0 0 0 0 0 0 0 0 0 0 0
48 30 72 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28 13 109 0 0 0 0 0 0 0 0 0 0 0 0 0 0
23 39 88 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25 21 104 0 0 0 0 0 0 0 0 0 0 0 0 0 0
22 35 93 0 0 0 0 0 0 0 0 0 0 0 0 0 0
18 50 82 0 0 0 0 0 0 0 0 0 0 0 0 0 0
15 70 65 0 0 0 0 0 0 0 0 0 0 0 0 0 0
13 73 64 0 0 0 0 0 0 0 0 0 0 0 0 0 0
11 15 124 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10 120 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0
8 104 38 0 0 0 0 0 0 0 0 0 0 0 0 0 0
10 80 60 0 0 0 0 0 0 0 0 0 0 0 0 0 0
55 64 31 0 0 0 0 0 0 0 0 0 0 0 0 0 0
103 26 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0
59 49 18 24 0 0 0 0 0 0 0 0 0 0 0 0 0
57 37 16 41 0 0 0 0 0 0 0 0 0 0 0 0 0
43 50 14 43 0 0 0 0 0 0 0 0 0 0 0 0 0
61 32 14 44 0 0 0 0 0 0 0 0 0 0 0 0 0
63 36 7 44 0 0 0 0 0 0 0 0 0 0 0 0 0
69 18 11 52 0 0 0 0 0 0 0 0 0 0 0 0 0
47 46 7 50 0 0 0 0 0 0 0 0 0 0 0 0 0
83 21 0 45 0 0 0 0 0 0 0 0 0 0 0 0 0
86 18 0 46 0 0 0 0 0 0 0 0 0 0 0 0 0
37 66 0 47 0 0 0 0 0 0 0 0 0 0 0 0 0
47 54 0 49 0 0 0 0 0 0 0 0 0 0 0 0 0
46 61 0 43 0 0 0 0 0 0 0 0 0 0 0 0 0
42 68 0 40 0 0 0 0 0 0 0 0 0 0 0 0 0
55 60 0 34 0 0 0 0 0 0 0 0 0 0 0 0 0
46 74 0 30 0 0 0 0 0 0 0 0 0 0 0 0 0
62 63 0 25 0 0 0 0 0 0 0 0 0 0 0 0 0
34 94 0 22 0 0 0 0 0 0 0 0 0 0 0 0 0
63 68 0 19 0 0 0 0 0 0 0 0 0 0 0 0 0
117 17 0 16 0 0 0 0 0 0 0 0 0 0 0 0 0
100 36 0 14 0 0 0 0 0 0 0 0 0 0 0 0 0
55 82 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0
101 39 0 10 0 0 0 0 0 0 0 0 0 0 0 0 0
126 15 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0
30 113 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0
14 130 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0
38 107 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0
29 117 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0
76 71 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0
49 98 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0
118 26 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0
114 31 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0
119 25 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0
89 14 0 47 0 0 0 0 0 0 0 0 0 0 0 0 0
16 19 0 116 0 0 0 0 0 0 0 0 0 0 0 0 0
78 19 0 52 0 0 0 0 0 0 0 0 0 0 0 0 0
57 16 0 77 0 0 0 0 0 0 0 0 0 0 0 0 0
55 15 0 80 0 0 0 0 0 0 0 0 0 0 0 0 0
73 13 0 64 0 0 0 0 0 0 0 0 0 0 0 0 0
72 11 0 67 0 0 0 0 0 0 0 0 0 0 0 0 0
84 9 0 57 0 0 0 0 0 0 0 0 0 0 0 0 0
85 7 0 58 0 0 0 0 0 0 0 0 0 0 0 0 0
87 6 0 57 0 0 0 0 0 0 0 0 0 0 0 0 0
89 5 0 56 0 0 0 0 0 0 0 0 0 0 0 0 0
90 4 0 56 0 0 0 0 0 0 0 0 0 0 0 0 0
88 3 0 58 0 0 0 0 0 0 0 0 0 0 0 0 0
89 2 0 59 0 0 0 0 0 0 0 0 0 0 0 0 0
89 2 0 59 0 0 0 0 0 0 0 0 0 0 0 0 0
89 3 0 58 0 0 0 0 0 0 0 0 0 0 0 0 0
90 2 0 57 0 0 0 0 0 0 0 0 0 0 0 0 0
90 55 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0
87 44 0 19 0 0 0 0 0 0 0 0 0 0 0 0 0
92 32 0 26 0 0 0 0 0 0 0 0 0 0 0 0 0
88 41 0 21 0 0 0 0 0 0 0 0 0 0 0 0 0
59 50 0 41 0 0 0 0 0 0 0 0 0 0 0 0 0
37 53 0 60 0 0 0 0 0 0 0 0 0 0 0 0 0
70 49 0 31 0 0 0 0 0 0 0 0 0 0 0 0 0
73 51 0 26 0 0 0 0 0 0 0 0 0 0 0 0 0
88 53 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0
84 54 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0
66 55 0 29 0 0 0 0 0 0 0 0 0 0 0 0 0
71 57 0 22 0 0 0 0 0 0 0 0 0 0 0 0 0
50 59 0 41 0 0 0 0 0 0 0 0 0 0 0 0 0
62 56 0 32 0 0 0 0 0 0 0 0 0 0 0 0 0
67 58 0 25 0 0 0 0 0 0 0 0 0 0 0 0 0
69 60 0 21 0 0 0 0 0 0 0 0 0 0 0 0 0
71 62 0 18 0 0 0 0 0 0 0 0 0 0 0 0 0
72 63 0 15 0 0 0 0 0 0 0 0 0 0 0 0 0
73 64 0 13 0 0 0 0 0 0 0 0 0 0 0 0 0
74 65 0 11 0 0 0 0 0 0 0 0 0 0 0 0 0
75 66 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0
74 67 0 9 0 0 0 0 0 0 0 0 0 0 0 0 0
75 68 0 7 0 0 0 0 0 0 0 0 0 0 0 0 0
76 69 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0
76 69 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0
76 69 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0
76 69 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0
76 69 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0
77 70 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0
77 70 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
78 71 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
78 71 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
78 71 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
78 71 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
78 71 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0
